estacao;data;maxima;minima;media;ano;decada
1;28/12/2006;32;18;24.4;2006;2000
1;29/12/2006;33.4;22;26.42;2006;2000
1;30/12/2006;35;22.6;28.36;2006;2000
1;31/12/2006;33.5;21.6;26.96;2006;2000
1;01/01/2007;35.4;22.2;28.1;2007;2000
1;02/01/2007;34.5;23.6;28.26;2007;2000
1;03/01/2007;34;24.7;27.26;2007;2000
1;04/01/2007;33.6;23.6;27.46;2007;2000
1;05/01/2007;32;24;27.08;2007;2000
1;06/01/2007;29;22;24.68;2007;2000
1;07/01/2007;29.6;19.1;24.02;2007;2000
1;08/01/2007;28.4;20.8;23.64;2007;2000
1;09/01/2007;32.7;20.6;25.9;2007;2000
1;10/01/2007;36.4;22.2;27.58;2007;2000
1;11/01/2007;33.5;24.3;26.68;2007;2000
1;12/01/2007;29.6;24;25.94;2007;2000
1;13/01/2007;32.6;20.7;26.5;2007;2000
1;14/01/2007;28;20.6;22.2;2007;2000
1;15/01/2007;28.5;15;22.32;2007;2000
1;16/01/2007;28.8;16.7;22.28;2007;2000
1;17/01/2007;30;20.4;25.68;2007;2000
1;18/01/2007;28.4;20.2;23.76;2007;2000
1;19/01/2007;33.6;20;25.88;2007;2000
1;20/01/2007;26.8;19.6;21.52;2007;2000
1;21/01/2007;26.5;19;21.3;2007;2000
1;22/01/2007;29.6;16.6;22.84;2007;2000
1;23/01/2007;34.2;20.4;26.56;2007;2000
1;24/01/2007;35.8;22.2;28.64;2007;2000
1;25/01/2007;35.2;23.4;28.04;2007;2000
1;26/01/2007;27.8;23.6;25.04;2007;2000
1;27/01/2007;32.7;23.2;27.7;2007;2000
1;28/01/2007;28.6;23.4;25.3;2007;2000
1;29/01/2007;28.2;21.6;23.84;2007;2000
1;30/01/2007;29.6;20.4;24.26;2007;2000
1;31/01/2007;29.8;21;24.78;2007;2000
1;01/02/2007;32;21;25.72;2007;2000
1;02/02/2007;33.3;20.5;26.36;2007;2000
1;03/02/2007;34;18.6;25.28;2007;2000
1;04/02/2007;35.6;19;26.44;2007;2000
1;05/02/2007;31.5;23.8;26.42;2007;2000
1;06/02/2007;31.6;20.2;26;2007;2000
1;07/02/2007;29.5;24;25.62;2007;2000
1;08/02/2007;29.7;19;23.7;2007;2000
1;09/02/2007;30.2;19.9;24.3;2007;2000
1;10/02/2007;32.5;21.8;25.7;2007;2000
1;11/02/2007;27.7;20;22.9;2007;2000
1;12/02/2007;27.3;16.5;21.8;2007;2000
1;13/02/2007;30.6;18.4;23.68;2007;2000
1;14/02/2007;31;19.9;24.54;2007;2000
1;15/02/2007;32.3;20.6;25.22;2007;2000
1;16/02/2007;36.6;20.3;27.98;2007;2000
1;17/02/2007;29.9;21;25.18;2007;2000
1;18/02/2007;25.6;19.1;21.3;2007;2000
1;19/02/2007;25.8;17.4;21.74;2007;2000
1;20/02/2007;22.8;19.7;21.42;2007;2000
1;21/02/2007;29.5;21;24.76;2007;2000
1;22/02/2007;31;22.2;24.96;2007;2000
1;23/02/2007;30.2;23;25.24;2007;2000
1;24/02/2007;27.4;20.6;24.16;2007;2000
1;25/02/2007;32.2;21.3;25.8;2007;2000
1;26/02/2007;33.9;20.7;26.16;2007;2000
1;27/02/2007;34.2;20.7;27.7;2007;2000
1;28/02/2007;34.8;23.8;28.22;2007;2000
1;01/03/2007;35.4;22.8;28.36;2007;2000
1;02/03/2007;29;21.7;24.34;2007;2000
1;03/03/2007;27;21.8;23.62;2007;2000
1;04/03/2007;33.7;22;26.06;2007;2000
1;05/03/2007;31;23.3;26.26;2007;2000
1;06/03/2007;34.4;23.8;27.74;2007;2000
1;07/03/2007;30.5;23;26.34;2007;2000
1;08/03/2007;35;22.7;28.62;2007;2000
1;09/03/2007;29.8;21.4;23.74;2007;2000
1;10/03/2007;24.9;20.8;22.38;2007;2000
1;11/03/2007;29.1;18.2;22.3;2007;2000
1;12/03/2007;30.4;18.7;23.98;2007;2000
1;13/03/2007;32.6;23;26.16;2007;2000
1;14/03/2007;31.3;21.6;25.64;2007;2000
1;15/03/2007;30.5;23;25.74;2007;2000
1;16/03/2007;28.8;21.9;23.7;2007;2000
1;17/03/2007;23.5;19.4;21.38;2007;2000
1;18/03/2007;27.8;20.2;22.6;2007;2000
1;19/03/2007;23.8;19.8;21.22;2007;2000
1;20/03/2007;26.7;19.2;22.3;2007;2000
2;21/03/2007;27;20.5;23.06;2007;2000
2;22/03/2007;30.2;20;24.22;2007;2000
2;23/03/2007;33.2;20.8;26.36;2007;2000
2;24/03/2007;27.1;22.7;24.06;2007;2000
2;25/03/2007;27.6;21.4;23.96;2007;2000
2;26/03/2007;30.6;22;24.4;2007;2000
2;27/03/2007;34.8;20.4;27.48;2007;2000
2;28/03/2007;33.6;23;27.12;2007;2000
2;29/03/2007;33.5;23.3;27.14;2007;2000
2;30/03/2007;35;23.8;29;2007;2000
2;31/03/2007;31;23;25.38;2007;2000
2;01/04/2007;25.2;22.2;23.08;2007;2000
2;02/04/2007;31.7;22.4;25.38;2007;2000
2;03/04/2007;26.2;22;24.14;2007;2000
2;04/04/2007;28.5;20.8;22.94;2007;2000
2;05/04/2007;28;16.7;21.68;2007;2000
2;06/04/2007;27.2;18.3;22.26;2007;2000
2;07/04/2007;28.6;21.2;23.72;2007;2000
2;08/04/2007;26;19;21.14;2007;2000
2;09/04/2007;25;18.6;20.22;2007;2000
2;10/04/2007;27.8;13.2;19.92;2007;2000
2;11/04/2007;30.7;16;23.06;2007;2000
2;12/04/2007;24.6;19;20.74;2007;2000
2;13/04/2007;25.8;18.8;20.56;2007;2000
2;14/04/2007;29.4;18.2;23.46;2007;2000
2;15/04/2007;29.8;20;24.06;2007;2000
2;16/04/2007;28.8;21;23.44;2007;2000
2;17/04/2007;30.9;19.4;23.34;2007;2000
2;18/04/2007;30.6;19;23.62;2007;2000
2;19/04/2007;31.8;19.1;24.5;2007;2000
2;20/04/2007;31.6;19.6;25.08;2007;2000
2;21/04/2007;33;20.6;25.38;2007;2000
2;22/04/2007;32.4;22.2;25.3;2007;2000
2;23/04/2007;32;18.9;24.7;2007;2000
2;24/04/2007;27.4;21.2;22.98;2007;2000
2;25/04/2007;23.3;21;21.94;2007;2000
2;26/04/2007;22.3;14.9;16.8;2007;2000
2;27/04/2007;20.1;10;13.88;2007;2000
2;28/04/2007;22;9.9;15.54;2007;2000
2;29/04/2007;25.8;13;18.28;2007;2000
2;30/04/2007;27.2;14.7;19.48;2007;2000
2;01/05/2007;27.4;13.8;20.6;2007;2000
2;02/05/2007;23.1;19.7;20.86;2007;2000
2;03/05/2007;24.5;19.9;21.12;2007;2000
2;04/05/2007;28.8;17.3;22.7;2007;2000
2;05/05/2007;29.4;19.1;22.94;2007;2000
2;06/05/2007;29.6;20.1;22.22;2007;2000
2;07/05/2007;20;13.8;15.48;2007;2000
2;08/05/2007;16.5;10.3;12.28;2007;2000
2;09/05/2007;15.5;7;11.12;2007;2000
2;10/05/2007;20.9;11.5;15.34;2007;2000
2;11/05/2007;23.2;15.2;17.26;2007;2000
2;12/05/2007;21;13.5;15.62;2007;2000
2;13/05/2007;14.2;9.2;12.1;2007;2000
2;14/05/2007;19.6;12.7;15.84;2007;2000
2;15/05/2007;23.7;12.4;17.02;2007;2000
2;16/05/2007;17.8;15.5;16.3;2007;2000
2;17/05/2007;17.9;11.6;13.38;2007;2000
2;18/05/2007;17.8;12.4;13.84;2007;2000
2;19/05/2007;19;6.6;11.7;2007;2000
2;20/05/2007;24.4;11.3;16.98;2007;2000
2;21/05/2007;24.4;17;19.7;2007;2000
2;22/05/2007;20.3;16;17.18;2007;2000
2;23/05/2007;16.8;11.4;12.78;2007;2000
2;24/05/2007;15.2;7.6;10.38;2007;2000
2;25/05/2007;17.3;5.2;10.06;2007;2000
2;26/05/2007;19.8;6.4;11.84;2007;2000
2;27/05/2007;18.4;8.5;12.66;2007;2000
2;28/05/2007;15.2;9.4;10.72;2007;2000
2;29/05/2007;10;3.4;7.12;2007;2000
2;30/05/2007;14.2;8;9.94;2007;2000
2;31/05/2007;20.5;4.7;12.26;2007;2000
2;01/06/2007;16.4;12.7;13.76;2007;2000
2;02/06/2007;16.2;8;11.56;2007;2000
2;03/06/2007;17.6;7.8;11.86;2007;2000
2;04/06/2007;19.5;6.6;11.82;2007;2000
2;05/06/2007;20;6.7;11.4;2007;2000
2;06/06/2007;22.8;7;13.48;2007;2000
2;07/06/2007;19.1;9.8;13.14;2007;2000
2;08/06/2007;16.8;9.8;13.22;2007;2000
2;09/06/2007;18.6;14.4;17;2007;2000
2;10/06/2007;19.6;14.9;16.7;2007;2000
2;11/06/2007;20.6;15.6;17.92;2007;2000
2;12/06/2007;22.2;16.7;18.28;2007;2000
2;13/06/2007;19;16.5;17.66;2007;2000
2;14/06/2007;20.2;15.4;17;2007;2000
2;15/06/2007;18.5;13.8;15.54;2007;2000
2;16/06/2007;13.8;7.4;8.98;2007;2000
2;17/06/2007;15.6;6.6;11.08;2007;2000
2;18/06/2007;17.2;10.1;12.22;2007;2000
2;19/06/2007;21.8;11.2;16.14;2007;2000
2;20/06/2007;29.5;16.9;21.74;2007;2000
3;21/06/2007;27.8;19.8;22.36;2007;2000
3;22/06/2007;28;15.6;20.52;2007;2000
3;23/06/2007;23.4;16.2;18.9;2007;2000
3;24/06/2007;16.2;9.2;11.22;2007;2000
3;25/06/2007;12.6;3.8;7.82;2007;2000
3;26/06/2007;12.1;8.8;10.94;2007;2000
3;27/06/2007;13.6;11;11.72;2007;2000
3;28/06/2007;15.4;10.5;12.22;2007;2000
3;29/06/2007;16.4;8.2;11.3;2007;2000
3;30/06/2007;13.8;9.6;10.6;2007;2000
3;01/07/2007;15.5;9.2;10.56;2007;2000
3;02/07/2007;18;6;10.28;2007;2000
3;03/07/2007;18.6;8.8;12.98;2007;2000
3;04/07/2007;27.8;12.2;18.52;2007;2000
3;05/07/2007;28.8;15.8;21.36;2007;2000
3;06/07/2007;28;19.9;23.18;2007;2000
3;07/07/2007;22.4;13.8;15.94;2007;2000
3;08/07/2007;15.3;12.2;13.26;2007;2000
3;09/07/2007;15.2;13;14.08;2007;2000
3;10/07/2007;14.3;9.1;10.86;2007;2000
3;11/07/2007;10.4;5.2;6.5;2007;2000
3;12/07/2007;12;0.4;6.88;2007;2000
3;13/07/2007;17.8;9.4;13.24;2007;2000
3;14/07/2007;16;11.9;13.02;2007;2000
3;15/07/2007;14.8;7.6;9.44;2007;2000
3;16/07/2007;16.6;3.8;9.16;2007;2000
3;17/07/2007;15.8;7.7;11.66;2007;2000
3;18/07/2007;15.7;9.5;11.98;2007;2000
3;19/07/2007;18.8;7.6;11.76;2007;2000
3;20/07/2007;21;7.8;13;2007;2000
3;21/07/2007;20.5;8;13.5;2007;2000
3;22/07/2007;18.6;13.6;16.4;2007;2000
3;23/07/2007;17.2;7.2;10.62;2007;2000
3;24/07/2007;17.6;3;9.64;2007;2000
3;25/07/2007;15;8.3;9.9;2007;2000
3;26/07/2007;15.8;6;10.36;2007;2000
3;27/07/2007;17.6;5.5;9.7;2007;2000
3;28/07/2007;11.5;5.4;6.78;2007;2000
3;29/07/2007;14.5;1.9;7.94;2007;2000
3;30/07/2007;18.7;6.3;11.42;2007;2000
3;31/07/2007;21.8;7.2;13.1;2007;2000
3;01/08/2007;23.9;7.7;15.12;2007;2000
3;02/08/2007;17.1;11.3;13.14;2007;2000
3;03/08/2007;18.5;10.6;15.36;2007;2000
3;04/08/2007;16.5;9;11.22;2007;2000
3;05/08/2007;13.5;5;9.1;2007;2000
3;06/08/2007;23;9.8;15.62;2007;2000
3;07/08/2007;15.9;9.8;11.1;2007;2000
3;08/08/2007;20.6;4.1;11.62;2007;2000
3;09/08/2007;27.2;12.6;18.96;2007;2000
3;10/08/2007;24.8;12.5;16.7;2007;2000
3;11/08/2007;15.2;6.4;9.8;2007;2000
3;12/08/2007;20.4;7.5;12.96;2007;2000
3;13/08/2007;28.6;11.2;19.8;2007;2000
3;14/08/2007;29.5;17.4;22.46;2007;2000
3;15/08/2007;32.4;17.4;21.38;2007;2000
3;16/08/2007;17.3;12.6;13.88;2007;2000
3;17/08/2007;13.4;10.6;11.42;2007;2000
3;18/08/2007;13.8;10.8;12.52;2007;2000
3;19/08/2007;22.7;12;15.68;2007;2000
3;20/08/2007;15.2;10;11.68;2007;2000
3;21/08/2007;13.4;5.4;8.6;2007;2000
3;22/08/2007;21.6;6.6;13.84;2007;2000
3;23/08/2007;31;13.5;21.02;2007;2000
3;24/08/2007;22.2;12.6;14.84;2007;2000
3;25/08/2007;14.5;12.4;13.66;2007;2000
3;26/08/2007;16.2;14.4;14.98;2007;2000
3;27/08/2007;14.7;10.8;11.7;2007;2000
3;28/08/2007;17.6;5.7;10.64;2007;2000
3;29/08/2007;18.3;5;11.02;2007;2000
3;30/08/2007;19.4;10.7;15.06;2007;2000
3;31/08/2007;21.4;13.7;17.12;2007;2000
3;01/09/2007;19.2;12.6;15.72;2007;2000
3;02/09/2007;19;15.8;16.72;2007;2000
3;03/09/2007;26;14.7;18.92;2007;2000
3;04/09/2007;32.6;15.7;23.18;2007;2000
3;05/09/2007;33.6;19.2;23;2007;2000
3;06/09/2007;25.8;16.8;20.4;2007;2000
3;07/09/2007;29.8;17.5;22.2;2007;2000
3;08/09/2007;33;16.3;23.38;2007;2000
3;09/09/2007;33.8;16.7;23.26;2007;2000
3;10/09/2007;32.8;15.9;22.78;2007;2000
3;11/09/2007;32.2;16.2;23.44;2007;2000
3;12/09/2007;30;20.1;22.6;2007;2000
3;13/09/2007;29.2;17.4;22.08;2007;2000
3;14/09/2007;30.7;16.6;21.94;2007;2000
3;15/09/2007;25.2;16.9;20.12;2007;2000
3;16/09/2007;23;17.9;19.1;2007;2000
3;17/09/2007;20.6;15.9;17.66;2007;2000
3;18/09/2007;18.5;15.8;17.02;2007;2000
3;19/09/2007;23.5;16.3;18.14;2007;2000
3;20/09/2007;18.4;14.6;17;2007;2000
3;21/09/2007;18.8;15.7;17.44;2007;2000
3;22/09/2007;19.4;16.6;17.72;2007;2000
4;23/09/2007;21.3;15.6;17.34;2007;2000
4;24/09/2007;17;9.6;12.76;2007;2000
4;25/09/2007;17.8;10;12.9;2007;2000
4;26/09/2007;21.2;10;15.68;2007;2000
4;27/09/2007;23.7;15.2;19.06;2007;2000
4;28/09/2007;24.4;16.6;18.6;2007;2000
4;29/09/2007;24.8;12.2;16.48;2007;2000
4;30/09/2007;23.9;13.8;18.1;2007;2000
4;01/10/2007;26.7;14.9;20.36;2007;2000
4;02/10/2007;28.2;14.6;20.42;2007;2000
4;03/10/2007;29.4;17.4;21.72;2007;2000
4;04/10/2007;22;19;20.52;2007;2000
4;05/10/2007;27.8;18.1;22;2007;2000
4;06/10/2007;27.8;17.9;22.3;2007;2000
4;07/10/2007;21.8;16.7;17.9;2007;2000
4;08/10/2007;19.4;17;18.56;2007;2000
4;09/10/2007;31;18.4;24.56;2007;2000
4;10/10/2007;25.6;20.1;22.22;2007;2000
4;11/10/2007;21.4;16.8;18.16;2007;2000
4;12/10/2007;24;17.6;20.88;2007;2000
4;13/10/2007;23.5;15.8;17.7;2007;2000
4;14/10/2007;21.5;11.8;17.14;2007;2000
4;15/10/2007;22.2;16.8;18.68;2007;2000
4;16/10/2007;21.9;17.8;19.66;2007;2000
4;17/10/2007;23.7;16.2;18.98;2007;2000
4;18/10/2007;26.6;15.4;19.88;2007;2000
4;19/10/2007;29.6;17.8;21.64;2007;2000
4;20/10/2007;32;17.8;25.2;2007;2000
4;21/10/2007;26.4;17.6;20.1;2007;2000
4;22/10/2007;25.7;12.2;18.58;2007;2000
4;23/10/2007;23.4;16.3;19.3;2007;2000
4;24/10/2007;26.3;15.8;20.34;2007;2000
4;25/10/2007;31.4;16.5;23.36;2007;2000
4;26/10/2007;31.8;21.6;24.64;2007;2000
4;27/10/2007;28.8;19.3;23.26;2007;2000
4;28/10/2007;29;17.8;22.16;2007;2000
4;29/10/2007;22.8;20;20.9;2007;2000
4;30/10/2007;24.3;18.1;21.2;2007;2000
4;31/10/2007;30.8;19.5;24.68;2007;2000
4;01/11/2007;25.2;16.2;19.28;2007;2000
4;02/11/2007;21.1;14.7;17.3;2007;2000
4;03/11/2007;24.8;14;20.28;2007;2000
4;04/11/2007;23.2;15.1;16.98;2007;2000
4;05/11/2007;23.1;9.4;16.5;2007;2000
4;06/11/2007;25.8;12;19.02;2007;2000
4;07/11/2007;31.7;14.3;22.9;2007;2000
4;08/11/2007;35;17.8;25.38;2007;2000
4;09/11/2007;29.2;23;24.94;2007;2000
4;10/11/2007;25.5;16.7;19.82;2007;2000
4;11/11/2007;22.8;15;18.34;2007;2000
4;12/11/2007;22.3;11;16.26;2007;2000
4;13/11/2007;30;11.6;21.44;2007;2000
4;14/11/2007;24;17.7;20.02;2007;2000
4;15/11/2007;20.6;10;15.22;2007;2000
4;16/11/2007;26.9;12;19.5;2007;2000
4;17/11/2007;31;16.1;23.56;2007;2000
4;18/11/2007;24.4;19.2;20.92;2007;2000
4;19/11/2007;28;19.2;21.84;2007;2000
4;20/11/2007;31.5;18.1;22.48;2007;2000
4;21/11/2007;27.6;15.2;21.82;2007;2000
4;22/11/2007;29.2;16.2;22.42;2007;2000
4;23/11/2007;33;17.2;24.24;2007;2000
4;24/11/2007;23.6;16.6;18.6;2007;2000
4;25/11/2007;20.8;15.1;17.7;2007;2000
4;26/11/2007;27.2;16.1;21.38;2007;2000
4;27/11/2007;27.6;14.4;20.62;2007;2000
4;28/11/2007;26.6;14;20.08;2007;2000
4;29/11/2007;27.5;14.3;20.5;2007;2000
4;30/11/2007;27.2;15.2;20.98;2007;2000
4;01/12/2007;28.1;16.7;21.44;2007;2000
4;02/12/2007;30.4;16.8;22.52;2007;2000
4;03/12/2007;29.6;19;23.6;2007;2000
4;04/12/2007;34.6;20.5;26.2;2007;2000
4;05/12/2007;27.8;19.9;22.12;2007;2000
4;06/12/2007;26.4;19.1;20.98;2007;2000
4;07/12/2007;29.8;15;22.96;2007;2000
4;08/12/2007;32.5;17.8;25.34;2007;2000
4;09/12/2007;29.6;21.1;23.62;2007;2000
4;10/12/2007;35.4;19.5;25.7;2007;2000
4;11/12/2007;23.9;18.9;20.76;2007;2000
4;12/12/2007;26.4;13.6;19.86;2007;2000
4;13/12/2007;29.6;13.8;21.54;2007;2000
4;14/12/2007;32.3;17.5;23.56;2007;2000
4;15/12/2007;32;16.6;24.6;2007;2000
4;16/12/2007;25;19.8;21.6;2007;2000
4;17/12/2007;27.2;17.5;22.08;2007;2000
4;18/12/2007;31.2;16.9;23.94;2007;2000
4;19/12/2007;29;20;23.84;2007;2000
4;20/12/2007;29.6;18.7;23.18;2007;2000
4;21/12/2007;32.4;18.7;24.74;2007;2000
1;22/12/2007;34.3;19.5;26.16;2007;2000
1;23/12/2007;34.4;21.3;25.78;2007;2000
1;24/12/2007;35;20.9;26.58;2007;2000
1;25/12/2007;29.6;20.6;25.2;2007;2000
1;26/12/2007;34.6;21.6;27.88;2007;2000
1;27/12/2007;31.9;23.8;26.8;2007;2000
1;28/12/2007;32.8;23.7;27.02;2007;2000
1;29/12/2007;30.2;21.4;23.94;2007;2000
1;30/12/2007;28.9;20.9;24.88;2007;2000
1;31/12/2007;32.5;22.2;26.62;2007;2000
1;01/01/2008;33.6;22;26.2;2008;2000
1;02/01/2008;34.2;23.1;27.42;2008;2000
1;03/01/2008;35.7;22.6;27.66;2008;2000
1;04/01/2008;31.7;23.9;27.08;2008;2000
1;05/01/2008;30.2;22.3;24.86;2008;2000
1;06/01/2008;30;20.2;23.92;2008;2000
1;07/01/2008;32.1;16.9;24.2;2008;2000
1;08/01/2008;34.6;19;26.24;2008;2000
1;09/01/2008;35.3;19.3;26.76;2008;2000
1;10/01/2008;37.5;21.4;28.9;2008;2000
1;11/01/2008;29;20.4;22.42;2008;2000
1;12/01/2008;27.7;18.5;22.84;2008;2000
1;13/01/2008;28.7;19.1;23.6;2008;2000
1;14/01/2008;31.2;20.4;25.82;2008;2000
1;15/01/2008;33.4;22;27.24;2008;2000
1;16/01/2008;32.8;24;26.46;2008;2000
1;17/01/2008;27.4;20.3;22.84;2008;2000
1;18/01/2008;30.2;19.3;24.66;2008;2000
1;19/01/2008;24.7;21.2;22.42;2008;2000
1;20/01/2008;27.2;18.2;22.06;2008;2000
1;21/01/2008;27.8;15.5;21.46;2008;2000
1;22/01/2008;28.7;16.4;22.66;2008;2000
1;23/01/2008;28.6;18.5;23.54;2008;2000
1;24/01/2008;31.2;18.9;24.26;2008;2000
1;25/01/2008;30.2;19.9;24.16;2008;2000
1;26/01/2008;28.6;20.1;23.64;2008;2000
1;27/01/2008;30;20.9;24.18;2008;2000
1;28/01/2008;30.2;19.2;24.18;2008;2000
1;29/01/2008;31.2;20;25.06;2008;2000
1;30/01/2008;25;19;20.84;2008;2000
1;31/01/2008;23.8;19.1;20.62;2008;2000
1;01/02/2008;26.4;19.4;22.46;2008;2000
1;02/02/2008;26.5;20.1;22.32;2008;2000
1;03/02/2008;25.2;19;20.9;2008;2000
1;04/02/2008;27.8;14.4;20.68;2008;2000
1;05/02/2008;32.4;15.2;23.9;2008;2000
1;06/02/2008;32.7;20.7;25.36;2008;2000
1;07/02/2008;34.4;19;25.76;2008;2000
1;08/02/2008;34;20.3;25.66;2008;2000
1;09/02/2008;31.8;20.7;24.92;2008;2000
1;10/02/2008;30.8;21.8;24.52;2008;2000
1;11/02/2008;22.4;20;20.68;2008;2000
1;12/02/2008;26;19;21.32;2008;2000
1;13/02/2008;28.4;17.4;22.68;2008;2000
1;14/02/2008;31.5;19.3;24;2008;2000
1;15/02/2008;32;19.7;25.02;2008;2000
1;16/02/2008;28.8;22.8;24.6;2008;2000
1;17/02/2008;31.4;19.8;24.54;2008;2000
1;18/02/2008;30;19.9;24.58;2008;2000
1;19/02/2008;29.4;21.4;24.58;2008;2000
1;20/02/2008;29.8;21.7;24.96;2008;2000
1;21/02/2008;31.2;20.1;24.42;2008;2000
1;22/02/2008;30.6;17.7;23.9;2008;2000
1;23/02/2008;30;20.7;24.5;2008;2000
1;24/02/2008;30.2;20.1;24.38;2008;2000
1;25/02/2008;30.4;21.8;25.2;2008;2000
1;26/02/2008;30.7;22;25.14;2008;2000
1;27/02/2008;32.2;22.2;26.06;2008;2000
1;28/02/2008;31.4;23.4;25.76;2008;2000
1;29/02/2008;24.5;21.1;22.22;2008;2000
1;01/03/2008;29;20.2;23.6;2008;2000
1;02/03/2008;29.8;19.9;24.1;2008;2000
1;03/03/2008;29.6;21.1;24.46;2008;2000
1;04/03/2008;28.8;21.4;24.84;2008;2000
1;05/03/2008;29;21.8;24.88;2008;2000
1;06/03/2008;30.6;19;24.78;2008;2000
1;07/03/2008;31.4;19.2;25.02;2008;2000
1;08/03/2008;33.5;20.1;25.76;2008;2000
1;09/03/2008;34.7;21.5;26.28;2008;2000
1;10/03/2008;30.2;22.5;25.5;2008;2000
1;11/03/2008;25.6;21.2;22.44;2008;2000
1;12/03/2008;27.9;19;22.02;2008;2000
1;13/03/2008;28.4;16.9;22.32;2008;2000
1;14/03/2008;28.3;18.3;21.68;2008;2000
1;15/03/2008;28;17.8;22.44;2008;2000
1;16/03/2008;30.6;17.6;23.02;2008;2000
1;17/03/2008;31;17.9;23.3;2008;2000
1;18/03/2008;31.1;18;23.7;2008;2000
1;19/03/2008;33.6;21.6;26.66;2008;2000
2;20/03/2008;31.8;24.4;26.8;2008;2000
2;21/03/2008;33;21.3;26.04;2008;2000
2;22/03/2008;32.2;22.7;25.42;2008;2000
2;23/03/2008;24.5;19.9;21.8;2008;2000
2;24/03/2008;25.3;18.4;21.58;2008;2000
2;25/03/2008;30.4;18.9;23.44;2008;2000
2;26/03/2008;32.8;18.5;25.7;2008;2000
2;27/03/2008;33.1;20.5;24.04;2008;2000
2;28/03/2008;26;19.8;22.08;2008;2000
2;29/03/2008;26.2;19.5;21.66;2008;2000
2;30/03/2008;26.2;16;20.64;2008;2000
2;31/03/2008;28.2;17;22.7;2008;2000
2;01/04/2008;29.3;20.3;23.76;2008;2000
2;02/04/2008;27.4;19.8;22.14;2008;2000
2;03/04/2008;23.4;15.5;18.58;2008;2000
2;04/04/2008;25;15.7;19.3;2008;2000
2;05/04/2008;27.7;13.8;19.7;2008;2000
2;06/04/2008;30.5;14.3;21.76;2008;2000
2;07/04/2008;31.6;16.9;23.02;2008;2000
2;08/04/2008;32.2;17.7;23.78;2008;2000
2;09/04/2008;33.6;17.2;24.62;2008;2000
2;10/04/2008;26.6;20.5;22.86;2008;2000
2;11/04/2008;30.6;17.9;23.58;2008;2000
2;12/04/2008;24.7;19.8;21.26;2008;2000
2;13/04/2008;20.4;16.3;17.58;2008;2000
2;14/04/2008;19.6;12.4;14.6;2008;2000
2;15/04/2008;20.5;8.2;13.32;2008;2000
2;16/04/2008;25.4;12;17.9;2008;2000
2;17/04/2008;28.2;14.1;19.62;2008;2000
2;18/04/2008;27;15.5;19.62;2008;2000
2;19/04/2008;25;12.7;18.48;2008;2000
2;20/04/2008;27.4;15.4;20.32;2008;2000
2;21/04/2008;21.2;17.7;19.1;2008;2000
2;22/04/2008;25.3;18.2;20.58;2008;2000
2;23/04/2008;23.8;17.3;19.6;2008;2000
2;24/04/2008;27.2;15.1;19.98;2008;2000
2;25/04/2008;26.9;15;20.02;2008;2000
2;26/04/2008;20.6;16.9;18.6;2008;2000
2;27/04/2008;27.4;15.3;20.18;2008;2000
2;28/04/2008;21.3;16.6;18.76;2008;2000
2;29/04/2008;19.7;13.3;15.32;2008;2000
2;30/04/2008;18.6;7;11.44;2008;2000
2;01/05/2008;19.8;8;14.24;2008;2000
2;02/05/2008;17.4;14.5;16.14;2008;2000
2;03/05/2008;19.1;15.5;16.92;2008;2000
2;04/05/2008;17.8;15.6;16.58;2008;2000
2;05/05/2008;19.8;14.3;15.64;2008;2000
2;06/05/2008;20.8;11.3;14.32;2008;2000
2;07/05/2008;21.7;8.6;13.5;2008;2000
2;08/05/2008;19.2;9.8;14.1;2008;2000
2;09/05/2008;20.4;9;13.2;2008;2000
2;10/05/2008;21;10.2;15;2008;2000
2;11/05/2008;21.6;12;15.8;2008;2000
2;12/05/2008;23.2;13.5;17.26;2008;2000
2;13/05/2008;25.4;13.5;17.6;2008;2000
2;14/05/2008;24.9;14;18.28;2008;2000
2;15/05/2008;22.7;13.8;16.88;2008;2000
2;16/05/2008;24;10.9;15.94;2008;2000
2;17/05/2008;24.4;11.4;16.54;2008;2000
2;18/05/2008;26.4;11;17.9;2008;2000
2;19/05/2008;30.5;15.9;22.18;2008;2000
2;20/05/2008;31.3;18.6;24.02;2008;2000
2;21/05/2008;28.3;20;24.84;2008;2000
2;22/05/2008;31.2;20.2;24.44;2008;2000
2;23/05/2008;30;19.3;23.18;2008;2000
2;24/05/2008;24;17.7;19.46;2008;2000
2;25/05/2008;17.7;13.4;14.76;2008;2000
2;26/05/2008;20.3;9.9;13.78;2008;2000
2;27/05/2008;24.2;12;17.3;2008;2000
2;28/05/2008;22.2;15.2;18.32;2008;2000
2;29/05/2008;17.6;9.8;11.8;2008;2000
2;30/05/2008;12.4;5.2;8.04;2008;2000
2;31/05/2008;13.4;3.4;8.04;2008;2000
2;01/06/2008;19.7;5;11.46;2008;2000
2;02/06/2008;20.4;10;14.14;2008;2000
2;03/06/2008;18.3;13.9;15.56;2008;2000
2;04/06/2008;19.6;14.2;16.4;2008;2000
2;05/06/2008;22.5;12;16.82;2008;2000
2;06/06/2008;21.8;14.2;16.06;2008;2000
2;07/06/2008;19.6;9.2;13.34;2008;2000
2;08/06/2008;18.3;13.6;16.26;2008;2000
2;09/06/2008;17.4;14.8;15.7;2008;2000
2;10/06/2008;14.8;8.5;10.12;2008;2000
